files_A,files_B,overlap,overlap_ratio,total_changed_lines_A,total_changed_lines_B,total_overlap_ranges,total_overlap_lines,same_file_line_overlap_ratio,max_file_overlap,same_file_churn,churn,conflict
16,1,0,0.0,611,62,0,0,0.0,0,0,6.513230110912307,0
16,1,0,0.0,611,239,0,0,0.0,0,0,6.7464121285733745,0
25,3,0,0.0,1463,66,0,0,0.0,0,0,7.333023014386481,0
0,3,0,0.0,0,66,0,0,0.0,0,0,4.204692619390966,0
19,1,0,0.0,1237,2,0,0,0.0,0,0,7.122866658599083,0
19,1,1,0.05263157894736842,1237,2,1,7,0.005649717514124294,7,4,7.122866658599083,0
109,19,6,0.04918032786885246,1154,1237,10,58,0.02425763278962777,10,22,7.779885115070522,1
18,1,0,0.0,1208,29,0,0,0.0,0,0,7.121252453244542,0
11,1,0,0.0,514,31,0,0,0.0,0,0,6.302618975744905,0
16,1,0,0.0,1157,20,0,0,0.0,0,0,7.071573364211532,0
14,2,0,0.0,815,342,0,0,0.0,0,0,7.05444965813294,0
1,1,0,0.0,58,16,0,0,0.0,0,0,4.31748811353631,0
25,0,0,0.0,1377,0,0,0,0.0,0,0,7.228388451573604,0
13,1,1,0.07692307692307693,799,2,1,4,0.004993757802746567,4,4,6.687108607866515,0
16,1,0,0.0,929,58,0,0,0.0,0,0,6.895682697747868,0
13,3,0,0.0,868,49,0,0,0.0,0,0,6.822197390620491,0
14,1,0,0.0,897,19,0,0,0.0,0,0,6.821107472256465,0
2,6,0,0.0,10,663,0,0,0.0,0,0,6.513230110912307,0
94,1,0,0.0,5032,2,0,0,0.0,0,0,8.524168805152662,0
95,1,0,0.0,5090,8,0,0,0.0,0,0,8.536799721055155,0
0,1,0,0.0,0,605,0,0,0.0,0,0,6.406879986069314,0
9,1,0,0.0,335,69,0,0,0.0,0,0,6.003887067106539,0
4,1,0,0.0,141,14,0,0,0.0,0,0,5.049856007249537,0
2,2,0,0.0,93,48,0,0,0.0,0,0,4.955827057601261,0
1,1,0,0.0,57,36,0,0,0.0,0,0,4.543294782270004,0
0,1,0,0.0,0,57,0,0,0.0,0,0,4.060443010546419,0
87,1,0,0.0,4791,25,0,0,0.0,0,0,8.479906606630221,0
84,3,0,0.0,4636,155,0,0,0.0,0,0,8.474703139795285,0
2,2,0,0.0,103,78,0,0,0.0,0,0,5.204006687076795,0
64,1,0,0.0,4092,96,0,0,0.0,0,0,8.340217320947035,0
0,81,0,0.0,0,4462,0,0,0.0,0,0,8.40357646462927,0
41,1,0,0.0,2259,7,0,0,0.0,0,0,7.726212650507529,0
29,1,0,0.0,1631,24,0,0,0.0,0,0,7.412160334945205,0
7,1,0,0.0,500,175,0,0,0.0,0,0,6.516193076042964,0
6,1,0,0.0,449,51,0,0,0.0,0,0,6.2166061010848646,0
5,1,0,0.0,418,31,0,0,0.0,0,0,6.1092475827643655,0
4,1,0,0.0,156,262,0,0,0.0,0,0,6.037870919922137,0
6,1,0,0.0,390,13,0,0,0.0,0,0,6.0014148779611505,0
4,2,0,0.0,272,118,0,0,0.0,0,0,5.968707559985366,0
24,1,0,0.0,1050,25,0,0,0.0,0,0,6.98100574072173,0
73,2,0,0.0,3792,202,0,0,0.0,0,0,8.292798858200374,0
0,1,0,0.0,0,45,0,0,0.0,0,0,3.828641396489095,0
2,29,0,0.0,118,1297,0,0,0.0,0,0,7.255591274253665,0
9,12,0,0.0,546,257,0,0,0.0,0,0,6.6895992691789665,0
9,1,0,0.0,546,39,0,0,0.0,0,0,6.373319789577012,0
13,3,0,0.0,634,164,0,0,0.0,0,0,6.683360945766275,0
13,1,0,0.0,837,64,0,0,0.0,0,0,6.804614520062624,0
11,2,0,0.0,604,233,0,0,0.0,0,0,6.731018100482083,0
10,1,0,0.0,576,28,0,0,0.0,0,0,6.405228458030842,0
9,1,0,0.0,558,18,0,0,0.0,0,0,6.3578422665081,0
0,1,0,0.0,0,39,0,0,0.0,0,0,3.6888794541139363,0
0,1,0,0.0,0,101,0,0,0.0,0,0,4.624972813284271,0
7,1,0,0.0,588,32,0,0,0.0,0,0,6.431331081933479,0
0,1,0,0.0,0,101,0,0,0.0,0,0,4.624972813284271,0
0,55,0,0.0,0,2927,0,0,0.0,0,0,7.982074875081202,0
3,1,0,0.0,305,90,0,0,0.0,0,0,5.981414211254481,0
3,1,0,0.0,305,64,0,0,0.0,0,0,5.91350300563827,0
3,1,0,0.0,332,1,0,0,0.0,0,0,5.811140992976701,0
2,1,0,0.0,304,28,0,0,0.0,0,0,5.808142489980444,0
1,1,0,0.0,267,37,0,0,0.0,0,0,5.720311776607412,0
0,1,0,0.0,0,267,0,0,0.0,0,0,5.5909869805108565,0
1,43,1,0.023255813953488372,6,2202,1,9,0.004076086956521739,9,3,7.700295203420117,1
0,14,0,0.0,0,786,0,0,0.0,0,0,6.668228248417403,0
42,1,0,0.0,2168,34,0,0,0.0,0,0,7.697575346802343,0
38,6,0,0.0,1964,276,0,0,0.0,0,0,7.714677473800927,0
37,1,0,0.0,1924,40,0,0,0.0,0,0,7.583247524303362,0
35,2,0,0.0,1947,99,0,0,0.0,0,0,7.624130585661289,0
34,1,0,0.0,1835,112,0,0,0.0,0,0,7.5745584842024805,0
53,2,1,0.018518518518518517,2899,209,0,0,0.0,0,3,8.042056410058754,0
32,1,0,0.0,1488,16,0,0,0.0,0,0,7.316548177182976,0
0,31,0,0.0,0,1316,0,0,0.0,0,0,7.183111701743281,0
35,1,0,0.0,1553,101,0,0,0.0,0,0,7.411556287811163,0
27,1,0,0.0,1278,37,0,0,0.0,0,0,7.182352111885263,0
29,1,0,0.0,1178,172,0,0,0.0,0,0,7.208600337960199,0
28,1,0,0.0,1160,18,0,0,0.0,0,0,7.072421900537371,0
27,1,0,0.0,1150,10,0,0,0.0,0,0,7.057036981697891,0
0,1,0,0.0,0,0,0,0,0.0,0,0,0.0,0
26,1,0,0.0,939,211,0,0,0.0,0,0,7.048386408721883,0
0,2,0,0.0,0,104,0,0,0.0,0,0,4.653960350157523,0
25,1,0,0.0,768,81,0,0,0.0,0,0,6.745236349484363,0
20,1,0,0.0,377,305,0,0,0.0,0,0,6.52649485957079,0
0,1,0,0.0,0,7,0,0,0.0,0,0,2.0794415416798357,0
2,1,0,0.0,44,72,0,0,0.0,0,0,4.762173934797756,0
18,1,0,0.0,256,42,0,0,0.0,0,0,5.700443573390687,0
8,13,1,0.05,422,26,0,0,0.0,0,2,6.1070228877422545,0
1,11,0,0.0,305,376,0,0,0.0,0,0,6.525029657843462,0
4,1,0,0.0,101,139,0,0,0.0,0,0,5.484796933490655,0
3,1,0,0.0,54,47,0,0,0.0,0,0,4.624972813284271,0
1,2,0,0.0,4,50,0,0,0.0,0,0,4.007333185232471,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
0,2,0,0.0,0,122,0,0,0.0,0,0,4.812184355372417,0
0,4,0,0.0,0,0,0,0,0.0,0,0,0.0,0
1,0,0,0.0,305,0,0,0,0.0,0,0,5.723585101952381,0
0,2,0,0.0,0,349,0,0,0.0,0,0,5.857933154483459,0
0,1,0,0.0,0,44,0,0,0.0,0,0,3.8066624897703196,0
0,1,0,0.0,0,134,0,0,0.0,0,0,4.90527477843843,0
29,2,0,0.0,1710,111,0,0,0.0,0,0,7.507690077819904,0
4,1,0,0.0,172,6,0,0,0.0,0,0,5.187385805840755,0
3,4,0,0.0,288,172,0,0,0.0,0,0,6.133398042996649,0
2,1,0,0.0,165,123,0,0,0.0,0,0,5.666426688112432,0
2,1,0,0.0,63,102,0,0,0.0,0,0,5.111987788356544,0
1,1,0,0.0,0,63,0,0,0.0,0,0,4.1588830833596715,0
4,19,1,0.045454545454545456,139,1053,0,0,0.0,0,2,7.084226422097916,1
2,1,1,0.5,110,2,0,0,0.0,0,2,4.727387818712341,0
25,1,0,0.0,1389,2,0,0,0.0,0,0,7.238496840894365,0
13,1,0,0.0,785,108,0,0,0.0,0,0,6.795705775173514,0
8,1,0,0.0,484,2,0,0,0.0,0,0,6.18826412308259,0
3,7,0,0.0,266,343,0,0,0.0,0,0,6.413458957167357,0
0,1,0,0.0,0,141,0,0,0.0,0,0,4.955827057601261,0
1,2,0,0.0,33,141,0,0,0.0,0,0,5.1647859739235145,0
0,1,0,0.0,0,33,0,0,0.0,0,0,3.5263605246161616,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
3,4,0,0.0,156,135,0,0,0.0,0,0,5.676753802268282,0
1,1,0,0.0,32,121,0,0,0.0,0,0,5.0369526024136295,0
0,1,0,0.0,0,32,0,0,0.0,0,0,3.4965075614664802,0
1,3,1,0.3333333333333333,5,104,1,3,0.027522935779816515,3,2,4.700480365792417,0
0,1,0,0.0,0,5,0,0,0.0,0,0,1.791759469228055,0
0,1,0,0.0,0,52,0,0,0.0,0,0,3.970291913552122,0
0,1,0,0.0,0,13,0,0,0.0,0,0,2.6390573296152584,0
1,1,0,0.0,83,19,0,0,0.0,0,0,4.634728988229636,0
1,1,0,0.0,83,53,0,0,0.0,0,0,4.919980925828125,0
1,1,0,0.0,83,41,0,0,0.0,0,0,4.8283137373023015,0
0,1,0,0.0,0,83,0,0,0.0,0,0,4.430816798843313,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
0,1,0,0.0,0,27,0,0,0.0,0,0,3.332204510175204,0
0,1,0,0.0,0,76,0,0,0.0,0,0,4.343805421853684,0
0,2,0,0.0,0,86,0,0,0.0,0,0,4.465908118654584,0
8,3,1,0.1,274,152,1,66,0.15492957746478872,66,2,6.056784013228625,0
0,1,0,0.0,0,66,0,0,0.0,0,0,4.204692619390966,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,1,0,0.0,0,12,0,0,0.0,0,0,2.5649493574615367,0
0,1,0,0.0,0,14,0,0,0.0,0,0,2.70805020110221,0
0,1,0,0.0,0,28,0,0,0.0,0,0,3.367295829986474,0
0,1,0,0.0,0,21,0,0,0.0,0,0,3.091042453358316,0
0,1,0,0.0,0,18,0,0,0.0,0,0,2.9444389791664403,0
1,2,0,0.0,113,10,0,0,0.0,0,0,4.820281565605037,0
0,1,0,0.0,0,113,0,0,0.0,0,0,4.736198448394496,0
0,1,0,0.0,0,113,0,0,0.0,0,0,4.736198448394496,0
0,1,0,0.0,0,57,0,0,0.0,0,0,4.060443010546419,0
0,2,0,0.0,0,70,0,0,0.0,0,0,4.2626798770413155,0
1,1,0,0.0,32,73,0,0,0.0,0,0,4.663439094112067,0
1,1,0,0.0,18,32,0,0,0.0,0,0,3.9318256327243257,0
0,1,0,0.0,0,18,0,0,0.0,0,0,2.9444389791664403,0
0,1,0,0.0,0,29,0,0,0.0,0,0,3.4011973816621555,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
1,1,0,0.0,22,23,0,0,0.0,0,0,3.828641396489095,0
0,1,0,0.0,0,22,0,0,0.0,0,0,3.1354942159291497,0
8,1,0,0.0,191,11,0,0,0.0,0,0,5.313205979041787,0
0,1,0,0.0,0,74,0,0,0.0,0,0,4.31748811353631,0
0,4,0,0.0,0,66,0,0,0.0,0,0,4.204692619390966,0
0,2,0,0.0,0,35,0,0,0.0,0,0,3.58351893845611,0
0,1,0,0.0,0,11,0,0,0.0,0,0,2.4849066497880004,0
0,1,0,0.0,0,13,0,0,0.0,0,0,2.6390573296152584,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
0,1,0,0.0,0,18,0,0,0.0,0,0,2.9444389791664403,0
0,1,0,0.0,0,54,0,0,0.0,0,0,4.007333185232471,0
0,7,0,0.0,0,139,0,0,0.0,0,0,4.941642422609304,0
0,1,0,0.0,0,107,0,0,0.0,0,0,4.68213122712422,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
3,5,0,0.0,169,43,0,0,0.0,0,0,5.3612921657094255,0
0,1,0,0.0,0,12,0,0,0.0,0,0,2.5649493574615367,0
0,1,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,1,0,0.0,0,23,0,0,0.0,0,0,3.1780538303479458,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
0,1,0,0.0,0,29,0,0,0.0,0,0,3.4011973816621555,0
0,9,0,0.0,0,155,0,0,0.0,0,0,5.049856007249537,0
2,1,0,0.0,58,39,0,0,0.0,0,0,4.584967478670572,0
68,4,1,0.014084507042253521,2005,240,1,6,0.0026726057906458797,6,9,7.716906135298388,1
1827,4,0,0.0,69421,56,0,0,0.0,0,0,11.148765434678792,0
4,1270,0,0.0,56,74932,0,0,0.0,0,0,11.225096715095173,0
14608,1,0,0.0,2061913,2,0,0,0.0,0,0,14.539146205580863,0
4,2932,1,0.00034071550255536625,56,214334,1,7,3.265077662204394e-05,7,64,12.275556729685759,0
192,1,0,0.0,5809,2,0,0,0.0,0,0,8.667680024690174,0
1166,1,0,0.0,46475,1,0,0,0.0,0,0,10.746712845552901,0
1318,1,0,0.0,53150,73,0,0,0.0,0,0,10.882264701421724,0
829,7,0,0.0,27805,16,0,0,0.0,0,0,10.233582353619516,0
57,4,0,0.0,1879,24,0,0,0.0,0,0,7.55171221535131,0
248,1,0,0.0,7116,13,0,0,0.0,0,0,8.872066513408342,0
246,1,0,0.0,7113,2,0,0,0.0,0,0,8.870101048785726,0
10,1,0,0.0,1135,8,0,0,0.0,0,0,7.042286171939743,0
3,4766,1,0.00020973154362416107,18,300925,1,10,3.322888387501952e-05,10,6,12.614679479910587,1
520,4,0,0.0,26832,24,0,0,0.0,0,0,10.19828177359369,0
748,1,0,0.0,37067,6,0,0,0.0,0,0,10.520671194289035,0
184,1,0,0.0,11173,52,0,0,0.0,0,0,9.325987795502144,0
121,1,0,0.0,4353,16,0,0,0.0,0,0,8.382518288089635,0
3870,1,0,0.0,210616,38,0,0,0.0,0,0,12.257977003180535,0
2132,1,0,0.0,89438,2,0,0,0.0,0,0,11.401334469006208,0
307,1,0,0.0,18763,13,0,0,0.0,0,0,9.840387995592812,0
1383,1,0,0.0,59512,53,0,0,0.0,0,0,10.994840220474977,0
100,5,0,0.0,4450,30,0,0,0.0,0,0,8.407601514786142,0
13542,1,0,0.0,1816836,56,0,0,0.0,0,0,14.412638457366945,0
4999,1,0,0.0,310379,7,0,0,0.0,0,0,12.64557518497085,0
339,1,0,0.0,12783,4,0,0,0.0,0,0,9.456262510179732,0
303,5,0,0.0,10676,30,0,0,0.0,0,0,9.27865301215827,0
299,4,0,0.0,10652,24,0,0,0.0,0,0,9.275847174178303,0
17,2,0,0.0,96,119,0,0,0.0,0,0,5.375278407684165,0
13476,1,0,0.0,1806687,10,0,0,0.0,0,0,14.40701142777076,0
1449,1,0,0.0,55687,12,0,0,0.0,0,0,10.927735425915376,0
6719,4,0,0.0,429184,38,0,0,0.0,0,0,12.96973187637372,0
9423,2,1,0.00010611205432937182,1211891,203,1,4,3.3000740866632456e-06,4,7,14.007860825377907,0
9029,1,0,0.0,1444540,12,0,0,0.0,0,0,14.183310489111836,0
926,12,0,0.0,31601,40,0,0,0.0,0,0,10.362240631009008,0
6686,1,0,0.0,425212,7,0,0,0.0,0,0,12.960361961032357,0
2934,1,0,0.0,147031,4,0,0,0.0,0,0,11.898432733737447,0
3038,1,0,0.0,153781,2,0,0,0.0,0,0,11.943304299432697,0
1189,1,0,0.0,34774,6,0,0,0.0,0,0,10.45682653965135,0
1160,4,0,0.0,34470,24,0,0,0.0,0,0,10.448569664980209,0
512,1,1,0.001953125,15799,10,0,0,0.0,0,6,9.668397930203518,0
837,5,0,0.0,46067,30,0,0,0.0,0,0,10.73852484409569,0
1245,2,0,0.0,58888,4,0,0,0.0,0,0,10.983477517076143,0
1395,1,0,0.0,66218,2,0,0,0.0,0,0,11.100752912165108,0
1380,11,0,0.0,65168,36,0,0,0.0,0,0,11.085291432091003,0
224,1,0,0.0,5001,3,0,0,0.0,0,0,8.518192691749322,0
354,4,0,0.0,10797,24,0,0,0.0,0,0,9.28933637820268,0
3175,1,0,0.0,180674,8,0,0,0.0,0,0,12.104499393571365,0
533,1,0,0.0,49521,4,0,0,0.0,0,0,10.810253063185211,0
731,1,0,0.0,49390,6,0,0,0.0,0,0,10.80764497258701,0
866,9,0,0.0,41316,18,0,0,0.0,0,0,10.629464877686775,0
1973,1,0,0.0,84151,6,0,0,0.0,0,0,11.340451263430607,0
1981,1,0,0.0,84189,4,0,0,0.0,0,0,11.340878938784018,0
421,1,0,0.0,24736,2,0,0,0.0,0,0,10.116136224757685,0
1,684,0,0.0,2,25454,0,0,0.0,0,0,10.144746033275508,0
3277,1,0,0.0,143021,7,0,0,0.0,0,0,11.870802685884268,0
814,1,0,0.0,33426,7,0,0,0.0,0,0,10.417328625262575,0
3227,1,0,0.0,141123,7,0,0,0.0,0,0,11.857443816048647,0
2679,1,0,0.0,104918,2,0,0,0.0,0,0,11.560962965006683,0
201,1,0,0.0,6312,17,0,0,0.0,0,0,8.753055515138222,0
215,1,0,0.0,6821,2,0,0,0.0,0,0,8.828201089171515,0
212,3,0,0.0,6811,10,0,0,0.0,0,0,8.82790796297859,0
211,1,0,0.0,6809,2,0,0,0.0,0,0,8.826441041782578,0
1919,1,1,0.0005211047420531526,93710,6,0,0,0.0,0,5,11.448034881866116,0
620,2,0,0.0,33676,20,0,0,0.0,0,0,10.425164091606355,0
259,1,0,0.0,17789,1,0,0,0.0,0,0,9.786447990434775,0
4456,1,1,0.0002244165170556553,1017644,4,1,10,9.826580507208779e-06,10,7,13.833005622924423,0
954,1,0,0.0,32257,37,0,0,0.0,0,0,10.382667698466573,0
1794,1,0,0.0,87182,14,0,0,0.0,0,0,11.375925205635527,0
1791,2,0,0.0,86898,26,0,0,0.0,0,0,11.372800956876063,0
1408,1,0,0.0,56596,10,0,0,0.0,0,0,10.943887931455823,0
972,7,0,0.0,36380,18,0,0,0.0,0,0,10.502296580719984,0
30,0,0,0.0,1051,0,0,0,0.0,0,0,6.9584483932976555,0
2970,1,0,0.0,148766,61,0,0,0.0,0,0,11.910546555722002,0
2057,2,0,0.0,92651,58,0,0,0.0,0,0,11.437231620601029,0
1366,2,0,0.0,68264,8,0,0,0.0,0,0,11.13126965261369,0
1266,1,0,0.0,63886,2,0,0,0.0,0,0,11.06490248157219,0
1265,1,0,0.0,63884,2,0,0,0.0,0,0,11.064871176788817,0
1260,5,0,0.0,63870,14,0,0,0.0,0,0,11.064839871025423,0
6159,2,2,0.000324728040266277,912457,16,2,10,1.0959228382648035e-05,6,54,13.723914870882162,0
1866,2,0,0.0,120586,8,0,0,0.0,0,0,11.70019310304594,0
1860,3,2,0.0010746910263299302,119431,17,0,0,0.0,0,10,11.690644781015271,0
1412,2,0,0.0,55273,32,0,0,0.0,0,0,10.920636680720666,0
1979,2,0,0.0,132924,134,0,0,0.0,0,0,11.798547917861054,0
468,3,0,0.0,17575,103,0,0,0.0,0,0,9.780132773506024,0
236,1,0,0.0,10239,2,0,0,0.0,0,0,9.234252192022495,0
156,1,0,0.0,8321,19,0,0,0.0,0,0,9.028938392241612,0
228,1,0,0.0,10144,3,0,0,0.0,0,0,9.225031920719173,0
404,2,0,0.0,18806,10,0,0,0.0,0,0,9.842515995544645,0
402,3,0,0.0,13923,8,0,0,0.0,0,0,9.541943631485891,0
401,1,0,0.0,13920,1,0,0,0.0,0,0,9.541225601728613,0
530,3,0,0.0,15248,24,0,0,0.0,0,0,9.633841842570446,0
5,963,2,0.002070393374741201,28,91913,2,14,0.00015227156546045834,7,4,11.428913222441,1
1,80,0,0.0,61,4807,0,0,0.0,0,0,8.4906438561827,0
1,355,0,0.0,61,49960,0,0,0.0,0,0,10.820218187638668,0
1454,2,0,0.0,788912,10,0,0,0.0,0,0,13.578424003177147,0
9989,1,1,0.00010011012113324657,1391205,6,1,3,2.156394680605602e-06,3,25,14.145685867631933,0
773,2,0,0.0,52911,20,0,0,0.0,0,0,10.87676334989294,0
315,11,0,0.0,21449,30,0,0,0.0,0,0,9.974877548622802,0
191,1,0,0.0,16380,2,0,0,0.0,0,0,9.703999490820264,0
2,482,0,0.0,8,21590,0,0,0.0,0,0,9.980402296304254,0
771,1,0,0.0,735530,2,0,0,0.0,0,0,13.508350685454234,0
5,31,0,0.0,28,1028,0,0,0.0,0,0,6.963189985870238,0
3462,25,9,0.002587694077055779,632113,3086,6,38,5.9823771762864864e-05,15,80,13.361695188915062,1
130,5,0,0.0,3415,20,0,0,0.0,0,0,8.142063283104147,0
211,1,0,0.0,8755,2,0,0,0.0,0,0,9.077722847361343,0
371,1,0,0.0,11561,12,0,0,0.0,0,0,9.356516482133785,0
2461,1,0,0.0,874356,38,0,0,0.0,0,0,13.681287497621346,0
769,1,1,0.0013003901170351106,56235,2,1,2,3.5563774739050804e-05,2,2,10.93734796397454,0
2209,1,0,0.0,860661,79,0,0,0.0,0,0,13.66554892514843,0
507,1,0,0.0,35157,2,0,0,0.0,0,0,10.467664351799113,0
506,1,0,0.0,35145,2,0,0,0.0,0,0,10.467322996615733,0
423,1,1,0.002364066193853428,32658,2,0,0,0.0,0,2,10.39393698454929,0
461,1,0,0.0,19684,2,0,0,0.0,0,0,9.887713798420087,0
543,1,0,0.0,18367,18,0,0,0.0,0,0,9.8193447844237,0
746,6,0,0.0,19716,18,0,0,0.0,0,0,9.890148988096948,0
215,1,0,0.0,7490,2,0,0,0.0,0,0,8.92172453036431,0
215,1,0,0.0,7492,2,0,0,0.0,0,0,8.921991410536698,0
210,2,0,0.0,7415,4,0,0,0.0,0,0,8.911934336161426,0
1365,1,0,0.0,529921,4,0,0,0.0,0,0,13.180492653138646,0
297,1,0,0.0,13192,2,0,0,0.0,0,0,9.487593248937424,0
498,2,0,0.0,468595,10,0,0,0.0,0,0,13.057517609071171,0
559,1,0,0.0,23003,24,0,0,0.0,0,0,10.0444661457957,0
126,3,0,0.0,3997,85,0,0,0.0,0,0,8.314587291319576,0
2664,1,0,0.0,184154,12,0,0,0.0,0,0,12.123598233659049,0
271,11,0,0.0,11427,85,0,0,0.0,0,0,9.351232110673664,0
424,2,0,0.0,21925,30,0,0,0.0,0,0,9.99679572966978,0
295,5,4,0.013513513513513514,20435,26,0,0,0.0,0,8,9.926324786438885,0
291,4,0,0.0,20411,24,0,0,0.0,0,0,9.92505333045069,0
338,4,0,0.0,25215,24,0,0,0.0,0,0,10.13618531665515,0
907,1,0,0.0,49350,57,0,0,0.0,0,0,10.807867633384449,0
302,2,0,0.0,23901,4,0,0,0.0,0,0,10.081884752437926,0
9024,2,1,0.00011080332409972299,820797,261,0,0,0.0,0,5,13.618350249433501,0
7859,1,1,0.0001272426517368622,709450,1,0,0,0.0,0,4,13.472248120016692,0
62,1,0,0.0,2135,1,0,0,0.0,0,0,7.667158255319148,0
2,9764,2,0.00020483408439164277,60,873149,1,5,5.726006030629551e-06,5,11,13.679931355722447,1
85,6,0,0.0,2292,12,0,0,0.0,0,0,7.742835955430749,0
120,5,5,0.041666666666666664,7228,30,0,0,0.0,0,10,8.889997357284841,0
113,5,0,0.0,7126,100,0,0,0.0,0,0,8.885579291282982,0
29,7,0,0.0,968,22,0,0,0.0,0,0,6.898714534329988,0
88,1,0,0.0,2290,4,0,0,0.0,0,0,7.738488122494646,0
171,1,0,0.0,2731,6,0,0,0.0,0,0,7.914983005848394,0
2270,2,1,0.00044033465433729633,148289,36,0,0,0.0,0,7,11.907167833055912,0
406,5,0,0.0,19120,30,0,0,0.0,0,0,9.860110212566559,0
488,1,0,0.0,26054,9,0,0,0.0,0,0,10.168310330841827,0
598,1,0,0.0,62654,2,0,0,0.0,0,0,11.045430685926252,0
146,1,0,0.0,3771,2,0,0,0.0,0,0,8.235890725928495,0
135,1,0,0.0,3479,2,0,0,0.0,0,0,8.155362120328135,0
134,1,0,0.0,3477,2,0,0,0.0,0,0,8.15478757276852,0
1180,2,0,0.0,69295,38,0,0,0.0,0,0,11.146690685353732,0
180,1,0,0.0,5345,2,0,0,0.0,0,0,8.584477938221834,0
175,2,0,0.0,5188,6,0,0,0.0,0,0,8.555451903533328,0
174,1,0,0.0,5186,2,0,0,0.0,0,0,8.55429627936774,0
1092,2,0,0.0,60861,37,0,0,0.0,0,0,11.016972033201926,0
2386,1,1,0.00041911148365465214,131751,41,0,0,0.0,0,23,11.788987788866217,0
7312,1,0,0.0,642048,2,0,0,0.0,0,0,13.372423018769304,0
866,5,4,0.00461361014994233,35454,30,0,0,0.0,0,8,10.476865350959084,0
3,5243,2,0.00038138825324180017,233,422401,3,9,2.129502122403782e-05,7,24,12.954264201368824,1
232,1,0,0.0,7693,6,0,0,0.0,0,0,8.948975607841776,0
755,2,1,0.0013227513227513227,56558,4,0,0,0.0,0,2,10.943110340182217,0
969,1,0,0.0,50088,2,0,0,0.0,0,0,10.821596630217067,0
39,4,0,0.0,907,18,0,0,0.0,0,0,6.8308742346461795,0
211,1,0,0.0,5918,2,0,0,0.0,0,0,8.686260632531775,0
205,1,0,0.0,5883,2,0,0,0.0,0,0,8.680331928793418,0
204,1,0,0.0,5881,2,0,0,0.0,0,0,8.679992081721329,0
200,3,0,0.0,5874,6,0,0,0.0,0,0,8.679482094459956,0
6428,2,2,0.00031113876789047915,505579,6,0,0,0.0,0,20,13.133473431557995,0
1359,1,1,0.0007358351729212656,55263,3,0,0,0.0,0,5,10.919931264360121,0
3654,36,5,0.0013568521031207597,280147,2778,0,0,0.0,0,28,12.552940658333506,0
194,1,0,0.0,15403,19,0,0,0.0,0,0,9.643615180723614,0
9831,23,2,0.00020300446609825416,756977,1627,1,7,9.227475731738825e-06,7,40,13.539236499304062,0
159,31,27,0.1656441717791411,7456,586,49,711,0.08841084307386222,151,102,8.99255742690407,0
1,115,0,0.0,19,3305,0,0,0.0,0,0,8.109224953089955,0
31,450,1,0.0020833333333333333,588,16322,1,6,0.00035481963335304555,6,2,9.735719576749684,1
1,166,0,0.0,19,5641,0,0,0.0,0,0,8.64135583403666,0
527,1,0,0.0,12351,11,0,0,0.0,0,0,9.422463420006927,0
651,1,0,0.0,18421,4,0,0,0.0,0,0,9.821517989668877,0
1090,1,0,0.0,71947,1,0,0,0.0,0,0,11.183712813678275,0
10473,3,1,9.546539379474941e-05,850409,96,0,0,0.0,0,5,13.65358674546689,0
521,1,0,0.0,41884,1,0,0,0.0,0,0,10.642706921198457,0
495,1,0,0.0,40787,4,0,0,0.0,0,0,10.616241262734992,0
532,7,0,0.0,17566,24,0,0,0.0,0,0,9.775142686598905,0
1246,3,0,0.0,104729,79,0,0,0.0,0,0,11.559894925044382,0
686,1,0,0.0,61782,11,0,0,0.0,0,0,11.031561551353857,0
634,7,0,0.0,55929,16,0,0,0.0,0,0,10.932142218780436,0
518,1,0,0.0,48488,2,0,0,0.0,0,0,10.789133492695578,0
828,5,0,0.0,69365,12,0,0,0.0,0,0,11.147325093357017,0
520,1,0,0.0,48602,2,0,0,0.0,0,0,10.79148168525517,0
1965,1,0,0.0,146295,14,0,0,0.0,0,0,11.893482937372209,0
722,1,0,0.0,44682,10,0,0,0.0,0,0,10.707572168786097,0
2848,1,0,0.0,192427,6,0,0,0.0,0,0,12.16750851677817,0
0,1,0,0.0,0,11,0,0,0.0,0,0,2.4849066497880004,0
4054,2,0,0.0,235584,94,0,0,0.0,0,0,12.370225988646043,0
115,6,0,0.0,12208,18,0,0,0.0,0,0,9.41140190014419,0
1179,15,4,0.0033613445378151263,81846,358,1,4,4.865943263101552e-05,4,16,11.316971406444978,0
1874,1,0,0.0,112002,4,0,0,0.0,0,0,11.626316648324188,0
2859,2,0,0.0,138207,62,0,0,0.0,0,0,11.836963574382663,0
300,1,0,0.0,20942,8,0,0,0.0,0,0,9.949941656908011,0
